Production_ID,Date,Production_Line,Shift,Machine_ID,Operator_ID,Product,Planned_Qty,Produced_Qty,Scrap_Qty,Downtime_Minutes,Downtime_Reason,Efficiency_Percent,Scrap_Rate_Percent
PRD06128,2025-03-26,Slitting Line,C,MC011,OP021,Steel Strip,1235,1206,29,41,Material Shortage,92.5,2.35
PRD06129,2025-02-24,Cut-to-Length Line,C,MC012,OP011,GP Coil,1945,1886,59,27,Mechanical Failure,92.3,3.03
PRD06130,2025-09-08,Slitting Line,A,MC017,OP017,Steel Strip,2085,2018,67,43,Power Failure,98.7,3.21
PRD06131,2025-05-24,Rolling Line,A,MC004,OP017,HR Coil,1994,1932,62,140,Power Failure,97.0,3.11
PRD06132,2025-12-17,Finishing Line,C,MC010,OP027,Steel Strip,1192,1162,30,25,Material Shortage,92.2,2.52
PRD06133,2025-06-16,Slitting Line,C,MC017,OP022,HR Sheet,619,603,16,54,Tool Change,92.6,2.58
PRD06134,2025-08-12,Rolling Line,C,MC008,OP012,GI Sheet,2167,2116,51,36,Quality Inspection,93.4,2.35
PRD06135,2025-08-08,Rolling Line,C,MC007,OP004,CR Sheet,706,680,26,56,Tool Change,90.6,3.68
PRD06136,2025-06-28,Slitting Line,A,MC018,OP008,HR Sheet,1248,1199,49,46,Quality Inspection,96.5,3.93
PRD06137,2025-04-29,Rolling Line,C,MC008,OP001,Steel Plate,1544,1488,56,55,Tool Change,99.0,3.63
PRD06138,2025-09-22,Cut-to-Length Line,A,MC002,OP026,HR Coil,1543,1521,22,58,Quality Inspection,96.3,1.43
PRD06139,2025-05-30,Slitting Line,C,MC014,OP021,Steel Strip,1735,1681,54,62,Quality Inspection,93.0,3.11
PRD06140,2025-08-03,Finishing Line,B,MC016,OP011,GI Sheet,1260,1233,27,16,Quality Inspection,90.1,2.14
PRD06141,2025-07-16,Rolling Line,C,MC020,OP029,CR Coil,1896,1853,43,61,Tool Change,95.5,2.27
PRD06142,2025-02-11,Pickling Line,C,MC010,OP029,CR Coil,1513,1495,18,83,Material Shortage,95.4,1.19
PRD06143,2025-02-22,Cut-to-Length Line,A,MC018,OP006,sTEEL pLATE,2316,2233,83,28,Mechanical Failure,95.7,3.58
PRD06144,2025-11-26,Cut-to-Length Line,A,MC005,OP005,GI Sheet,1952,1907,45,25,Power Failure,93.5,2.31
PRD06145,2025-09-08,Cut-to-Length Line,B,MC016,OP027,CR Sheet,1843,1797,46,53,Tool Change,94.1,2.5
PRD06146,2025-10-22,Finishing Line,C,MC011,OP026,CR Coil,816,801,15,8,Mechanical Failure,90.2,1.84
PRD06147,2025-09-28,Slitting Line,C,MC019,OP015,GP Coil,2285,2256,29,67,Quality Inspection,94.0,1.27
PRD06148,2025-05-03,Pickling Line,C,MC006,OP022,HR Coil,808,790,18,56,Power Failure,96.7,2.23
PRD06149,2025-12-05,Finishing Line,B,MC007,OP019,HR Sheet,1234,1194,40,33,Mechanical Failure,91.2,3.24
PRD06150,2025-09-23,Rolling Line,A,MC011,OP030,Steel Plate,695,692,3,129,Scheduled Maintenance,98.1,0.43
PRD06151,2025-12-14,Rolling Line,A,MC018,OP025,Steel Strip,683,650,33,100,Mechanical Failure,93.0,4.83
PRD06152,2025-01-29,Slitting Line,A,MC018,OP015,HR Sheet,592,576,16,71,Quality Inspection,94.6,2.7
PRD06153,2025-02-04,Cut-to-Length Line,B,MC020,OP007,Steel Strip,1878,1823,55,54,Mechanical Failure,94.4,2.93
PRD06154,2025-01-06,Slitting Line,C,MC008,,CR Coil,721,716,5,44,Power Failure,89.9,0.69
PRD06155,2025-04-21,Rolling Line,A,MC010,OP017,CR Sheet,941,907,34,96,Power Failure,95.9,3.61
PRD06156,2025-10-21,Pickling Line,C,MC017,OP021,HR Sheet,2492,2409,83,94,Tool Change,89.1,3.33
PRD06157,2025-03-18,Cut-to-Length Line,B,MC009,OP026,Steel Strip,1816,1711,105,66,Power Failure,94.3,5.78
PRD06158,2025-12-15,Slitting Line,A,MC013,OP029,HR Coil,2040,1999,41,35,Quality Inspection,95.8,2.01
PRD06159,2025-05-27,Slitting Line,B,MC008,OP001,GP Coil,1388,1364,24,43,Material Shortage,95.5,1.73
PRD06160,2025-03-08,Cut-to-Length Line,B,MC017,OP014,Steel Strip,1285,1248,37,16,Tool Change,95.6,2.88
PRD06161,2025-01-08,Finishing Line,C,MC016,OP019,Steel Plate,1044,991,53,6,Power Failure,92.9,5.08
PRD06162,2025-05-02,Cut-to-Length Line,B,MC016,OP022,CR Sheet,2304,2231,73,31,Mechanical Failure,92.8,3.17
PRD06163,2025-12-06,Cut-to-Length Line,A,MC008,OP016,Steel Plate,2452,2347,105,62,Material Shortage,99.0,4.28
PRD06164,2025-06-24,Slitting Line,C,MC010,OP030,CR Coil,1252,1233,19,44,Power Failure,89.9,1.52
PRD06165,2025-06-28,Slitting Line,C,MC012,OP002,Steel Plate,2331,2243,88,47,Power Failure,93.6,3.78
PRD06166,2025-03-26,Pickling Line,B,MC018,OP021,HR Sheet,1624,1574,50,81,Quality Inspection,95.1,3.08
PRD06167,2025-02-14,Finishing Line,A,MC009,OP007,HR Coil,949,928,21,19,Power Failure,98.1,2.21
PRD06168,2025-05-16,Pickling Line,A,MC004,OP012,GI Sheet,1631,1551,80,65,Quality Inspection,96.4,4.9
PRD06169,2025-12-09,Finishing Line,A,MC005,OP029,HR Coil,2013,1950,63,34,Quality Inspection,94.8,3.13
PRD06170,2025-01-16,Finishing Line,A,MC016,OP009,GP Coil,2303,2276,27,10,Mechanical Failure,98.0,1.17
PRD06171,2025-11-29,Rolling Line,C,MC001,OP017,HR Sheet,2128,2074,54,41,Power Failure,98.0,2.54
PRD06172,2025-07-14,Rolling Line,A,MC018,,Steel Strip,1104,1041,63,70,Material Shortage,96.7,5.71
PRD06173,2025-01-09,Rolling Line,B,MC018,OP014,Steel Plate,2210,2121,89,87,Scheduled Maintenance,91.9,4.03
PRD06174,2025-11-12,Slitting Line,C,MC019,OP030,GP Coil,1955,1908,47,18,Power Failure,95.8,2.4
PRD06175,2025-11-30,Rolling Line,C,MC009,OP024,GP Coil,2314,2254,60,0,Quality Inspection,96.5,2.59
PRD06176,2025-11-29,Finishing Line,A,MC001,OP019,Steel Plate,1563,1484,79,29,Quality Inspection,94.1,5.05
PRD06177,2025-11-23,Rolling Line,B,MC003,OP002,GI Sheet,1775,1745,30,29,Power Failure,96.1,1.69
PRD06178,2025-01-15,Slitting Line,A,MC002,OP008,HR Coil,2152,2102,50,23,Scheduled Maintenance,98.8,2.32
PRD06179,2025-11-23,Rolling Line,A,MC002,OP023,GP Coil,1400,1382,18,100,Mechanical Failure,97.4,1.29
PRD06180,2025-04-12,Finishing Line,A,MC017,OP028,HR Coil,1943,1920,23,8,Power Failure,97.4,1.18
PRD06181,2025-08-14,Cut-to-Length Line,B,MC006,OP001,GP Coil,2322,2287,35,2,Tool Change,94.1,1.51
PRD06182,2025-10-05,Finishing Line,A,MC005,OP002,Steel Plate,650,614,36,21,Mechanical Failure,93.1,5.54
PRD06183,2025-04-23,Finishing Line,B,MC011,OP020,Steel Plate,515,496,19,27,Quality Inspection,96.2,3.69
PRD06184,2025-01-01,Pickling Line,A,MC009,OP015,HR Sheet,571,557,14,78,Mechanical Failure,92.6,2.45
PRD06185,2025-09-23,Slitting Line,C,MC004,OP015,CR Sheet,2044,2026,18,59,Scheduled Maintenance,93.8,0.88
PRD06186,2025-07-27,Rolling Line,B,MC007,OP019,Steel Plate,1705,1612,93,124,Scheduled Maintenance,93.5,5.45
PRD06187,2025-04-20,Slitting Line,C,MC013,OP002,Steel Plate,949,933,16,20,Quality Inspection,91.9,1.69
PRD06188,2025-07-19,Cut-to-Length Line,A,MC016,OP005,Steel Plate,2437,2385,52,104,Material Shortage,98.2,2.13
PRD06189,2025-11-02,Rolling Line,C,MC020,OP022,HR Coil,1570,1504,66,47,Material Shortage,90.7,4.2
PRD06190,2025-01-12,Rolling Line,B,MC017,OP022,GP Coil,582,576,6,53,Quality Inspection,92.7,1.03
PRD06191,2025-12-11,Cut-to-Length Line,A,MC020,OP023,HR Sheet,2328,2220,108,58,Scheduled Maintenance,95.9,4.64
PRD06192,2025-07-07,Cut-to-Length Line,C,MC002,OP012,Steel Strip,2075,1960,115,62,Quality Inspection,88.8,5.54
PRD06193,2025-06-03,Cut-to-Length Line,C,MC005,OP013,HR Sheet,571,554,17,34,Quality Inspection,94.6,2.98
PRD06194,2025-11-30,Slitting Line,C,MC018,OP022,CR Coil,2156,2128,28,56,Power Failure,87.4,1.3
PRD06195,2025-10-06,Finishing Line,C,MC013,OP029,GI Sheet,708,689,19,23,Quality Inspection,94.9,2.68
PRD06196,2025-06-20,Pickling Line,A,MC018,OP022,HR SHEET,1848,1806,42,45,Mechanical Failure,97.4,2.27
PRD06197,2025-05-14,Rolling Line,A,MC011,OP016,CR Coil,2363,2293,70,92,Mechanical Failure,95.1,2.96
PRD06198,2025-01-25,Cut-to-Length Line,B,MC014,OP008,CR Sheet,957,940,17,44,Tool Change,93.2,1.78
PRD06199,2025-01-18,Finishing Line,A,MC012,OP028,CR Sheet,630,614,16,27,Tool Change,97.5,2.54
PRD06200,2025-07-09,Rolling Line,C,MC004,OP005,Steel Strip,694,668,26,80,Power Failure,91.8,3.75
PRD06201,2025-05-21,Slitting Line,B,MC007,OP028,HR Sheet,1234,1218,16,30,Mechanical Failure,90.2,1.3
PRD06202,2025-02-12,Pickling Line,C,MC013,OP021,GP Coil,1358,1326,32,49,Tool Change,92.9,2.36
PRD06203,2025-11-30,Rolling Line,B,MC019,OP011,HR Coil,2255,2223,32,67,Quality Inspection,93.9,1.42
PRD06204,2025-10-11,Finishing Line,B,MC011,OP011,Steel Strip,537,518,19,11,Quality Inspection,95.0,3.54
PRD06205,2025-05-26,Slitting Line,A,MC007,OP023,CR Sheet,1111,1079,32,57,Power Failure,97.1,2.88
PRD06206,2025-11-11,Cut-to-Length Line,A,MC015,OP010,GP Coil,1520,1482,38,59,Mechanical Failure,93.8,2.5
PRD06207,2025-11-15,Cut-to-Length Line,C,MC019,OP013,GI Sheet,2190,2146,44,79,Mechanical Failure,92.2,2.01
PRD06208,2025-04-02,Pickling Line,C,MC020,OP011,CR Sheet,1283,1255,28,49,Mechanical Failure,90.4,2.18
PRD06209,2025-06-28,Rolling Line,B,MC017,OP027,CR Sheet,2178,2122,56,74,Quality Inspection,93.6,2.57
PRD06210,2025-02-25,Slitting Line,C,MC001,OP023,Steel Strip,1083,1030,53,51,Mechanical Failure,94.6,4.89
PRD06211,2025-06-04,Rolling Line,B,MC012,OP019,GP Coil,1498,1462,36,87,Mechanical Failure,93.8,2.4
PRD06212,2025-06-09,Slitting Line,C,MC019,OP001,Steel Plate,2212,2181,31,35,Tool Change,89.2,1.4
PRD06213,2025-04-21,Slitting Line,A,MC005,OP021,CR Coil,1935,1908,27,17,Mechanical Failure,96.7,1.4
PRD06214,2025-05-17,Finishing Line,B,MC010,OP026,CR Sheet,1474,1448,26,0,Mechanical Failure,98.5,1.76
PRD06215,2025-08-20,Slitting Line,B,MC011,OP011,GI Sheet,943,912,31,58,Tool Change,92.4,3.29
PRD06216,2025-08-08,Cut-to-Length Line,B,MC016,OP004,GI Sheet,2419,2345,74,62,Quality Inspection,91.8,3.06
PRD06217,2025-03-09,Pickling Line,A,MC018,OP001,CR Coil,1931,1915,16,28,Quality Inspection,97.0,0.83
PRD06218,2025-10-29,Cut-to-Length Line,B,MC009,OP021,HR Sheet,696,678,18,79,Quality Inspection,96.7,2.59
PRD06219,2025-09-06,Finishing Line,B,MC009,OP006,HR Coil,569,566,3,2,Mechanical Failure,95.6,0.53
PRD06220,2025-11-19,Slitting Line,A,MC014,OP023,CR Coil,2479,2432,47,53,Tool Change,98.6,1.9
PRD06221,2025-01-06,Finishing Line,C,MC020,OP016,CR Sheet,1706,1644,62,16,Mechanical Failure,91.0,3.63
PRD06222,2025-10-07,Cut-to-Length Line,C,MC006,OP010,CR Coil,2168,2128,40,57,Mechanical Failure,93.1,1.85
PRD06223,2025-04-04,Finishing Line,C,MC012,OP011,CR Coil,1804,1775,29,14,Quality Inspection,88.4,1.61
PRD06224,2025-09-26,Cut-to-Length Line,B,MC011,OP028,CR Sheet,2075,2065,10,86,Mechanical Failure,92.0,0.48
PRD06225,2025-07-16,Pickling Line,A,MC004,OP016,HR Coil,634,620,14,67,Scheduled Maintenance,97.0,2.21
PRD06226,2025-01-25,Slitting Line,B,MC006,,GI Sheet,1682,1603,79,10,Quality Inspection,94.5,4.7
PRD06227,2025-05-28,Rolling Line,A,MC018,OP012,Steel Strip,2480,2331,149,95,Quality Inspection,94.4,6.01
PRD06228,2025-04-28,Pickling Line,B,MC006,OP020,GP Coil,502,488,14,48,Quality Inspection,93.7,2.79
PRD06229,2025-12-04,Finishing Line,A,MC001,OP017,CR Coil,2215,2190,25,17,Mechanical Failure,97.4,1.13
PRD06230,2025-12-04,Cut-to-Length Line,B,MC010,OP020,HR Coil,709,694,15,55,Mechanical Failure,96.2,2.12
PRD06231,2025-03-07,Slitting Line,A,MC012,OP011,GP Coil,1587,1566,21,31,Mechanical Failure,96.8,1.32
PRD06232,2025-10-28,Finishing Line,A,MC007,OP023,HR Sheet,2000,1936,64,22,Tool Change,95.9,3.2
PRD06233,2025-06-24,Cut-to-Length Line,C,MC011,OP001,Steel Strip,820,787,33,27,Mechanical Failure,91.7,4.02
PRD06234,2025-11-15,Slitting Line,C,MC020,OP029,HR Sheet,1638,1603,35,80,Quality Inspection,94.5,2.14
PRD06235,2025-03-17,Rolling Line,B,MC001,OP025,CR Sheet,2475,2433,42,59,Quality Inspection,91.9,1.7
PRD06236,2025-04-24,Rolling Line,A,MC016,OP006,Steel Strip,1424,1369,55,94,Quality Inspection,94.7,3.86
PRD06237,2025-04-21,Finishing Line,C,MC004,OP010,GP Coil,2094,2041,53,13,Scheduled Maintenance,94.2,2.53
PRD06238,2025-09-06,Finishing Line,C,MC006,OP008,GI Sheet,1010,949,61,12,Scheduled Maintenance,88.0,6.04
PRD06239,2025-07-22,Slitting Line,C,MC010,OP022,Steel Strip,2290,2243,47,56,Quality Inspection,90.8,2.05
PRD06240,2025-05-27,Slitting Line,B,MC007,OP014,CR Sheet,1819,1758,61,42,Mechanical Failure,93.8,3.35
PRD06241,2025-02-04,Cut-to-Length Line,A,MC012,OP023,Steel Plate,788,746,42,56,Quality Inspection,97.1,5.33
PRD06242,2025-11-05,Finishing Line,A,MC019,OP019,GP Coil,994,972,22,37,Material Shortage,98.2,2.21
PRD06243,2025-01-26,Cut-to-Length Line,C,MC010,OP024,CR Coil,2251,2192,59,68,Quality Inspection,93.7,2.62
PRD06244,2025-08-26,Cut-to-Length Line,C,MC002,OP021,GP Coil,1250,1233,17,35,Mechanical Failure,88.7,1.36
PRD06245,2025-01-14,Slitting Line,B,MC009,OP007,Steel Plate,534,520,14,30,Tool Change,93.2,2.62
PRD06246,2025-02-14,Pickling Line,A,MC001,OP007,HR Sheet,994,984,10,61,Mechanical Failure,95.1,1.01
PRD06247,2025-08-04,Slitting Line,B,MC010,OP006,CR Sheet,1082,1073,9,55,Scheduled Maintenance,96.8,0.83
PRD06248,2025-08-21,Finishing Line,C,MC001,OP019,Steel Plate,1876,1851,25,23,Mechanical Failure,92.0,1.33
PRD06249,2025-07-12,Slitting Line,C,MC002,OP011,CR Sheet,695,682,13,40,Scheduled Maintenance,92.0,1.87
PRD06250,2025-02-20,Finishing Line,B,MC005,OP001,GI Sheet,1046,1001,45,17,Mechanical Failure,93.9,4.3
PRD06251,2025-08-02,Slitting Line,A,MC017,OP006,HR Coil,2197,2157,40,40,Mechanical Failure,97.9,1.82
PRD06252,2025-05-31,Finishing Line,A,MC013,OP013,Steel Strip,1597,1535,62,45,Quality Inspection,99.0,3.88
PRD06253,2025-10-02,Slitting Line,C,MC006,OP025,Steel Strip,1981,1947,34,46,Material Shortage,85.8,1.72
PRD06254,2025-12-04,Pickling Line,C,MC010,OP018,Steel Strip,1240,1194,46,76,Power Failure,95.6,3.71
PRD06255,2025-03-17,Cut-to-Length Line,A,MC002,OP002,HR Sheet,1159,1151,8,50,Mechanical Failure,99.0,0.69
PRD06256,2025-08-08,Rolling Line,A,MC005,OP026,HR Sheet,543,533,10,122,Mechanical Failure,97.5,1.84
PRD06257,2025-12-14,Finishing Line,C,MC019,OP017,GI Sheet,1732,1681,51,14,Quality Inspection,89.0,2.94
PRD06258,2025-07-06,Pickling Line,B,MC002,OP017,CR Sheet,2460,2413,47,24,Mechanical Failure,94.9,1.91
PRD06259,2025-10-16,Pickling Line,B,MC001,OP002,HR Sheet,2240,2152,88,20,Tool Change,93.1,3.93
PRD06260,2025-01-28,Finishing Line,B,MC008,OP001,Steel Strip,2426,2397,29,8,Scheduled Maintenance,93.3,1.2
PRD06261,2025-06-29,Finishing Line,C,MC015,OP012,CR Sheet,849,824,25,13,Quality Inspection,90.3,2.94
PRD06262,2025-09-10,Pickling Line,C,MC006,OP028,HR Sheet,1289,1256,33,20,Material Shortage,89.8,2.56
PRD06263,2025-05-06,Finishing Line,A,MC004,OP012,Steel Plate,766,738,28,20,Material Shortage,96.9,3.66
PRD06264,2025-06-26,Rolling Line,B,MC012,OP027,HR Sheet,2048,1946,102,97,Material Shortage,96.3,4.98
PRD06265,2025-02-06,Rolling Line,A,MC016,OP029,HR Coil,1034,1017,17,66,Material Shortage,95.3,1.64
PRD06266,2025-04-09,Pickling Line,C,MC002,OP022,Steel Strip,573,557,16,38,Quality Inspection,92.8,2.79
PRD06267,2025-04-08,Slitting Line,C,MC008,OP005,Steel Strip,1807,1735,72,23,Scheduled Maintenance,90.3,3.98
PRD06268,2025-05-07,Pickling Line,A,MC006,OP024,Steel Strip,900,873,27,39,Scheduled Maintenance,95.6,3.0
PRD06269,2025-06-17,Slitting Line,A,MC003,OP016,CR Sheet,2210,2122,88,61,Mechanical Failure,99.0,3.98
PRD06270,2025-03-21,Slitting Line,A,MC001,OP016,Steel Strip,1033,1004,29,59,Material Shortage,94.1,2.81
PRD06271,2025-10-21,Finishing Line,B,MC008,OP013,Steel Strip,1188,1136,52,23,Quality Inspection,90.5,4.38
PRD06272,2025-11-29,Pickling Line,A,MC012,OP026,CR Sheet,2459,2402,57,74,Mechanical Failure,95.7,2.32
PRD06273,2025-05-06,Finishing Line,C,MC007,OP007,GI Sheet,2119,2073,46,37,Scheduled Maintenance,86.8,2.17
PRD06274,2025-12-09,Cut-to-Length Line,B,MC017,OP012,CR Coil,1401,1386,15,60,Mechanical Failure,89.7,1.07
PRD06275,2025-11-06,Slitting Line,B,MC013,OP014,GP Coil,1861,1836,25,73,Quality Inspection,97.6,1.34
PRD06276,2025-05-30,Slitting Line,C,MC018,OP020,CR Coil,2258,2216,42,22,Material Shortage,92.1,1.86
PRD06277,2025-01-16,Slitting Line,B,MC016,OP009,CR Coil,1933,1918,15,70,Mechanical Failure,97.7,0.78
PRD06278,2025-01-28,Finishing Line,C,MC008,OP011,GP Coil,2210,2166,44,12,Tool Change,90.3,1.99
PRD06279,2025-06-22,Rolling Line,A,MC012,OP011,Steel Strip,2357,2280,77,103,Power Failure,96.7,3.27
PRD06280,2025-02-15,Slitting Line,A,MC006,OP020,GP Coil,1263,1237,26,66,Mechanical Failure,99.0,2.06
PRD06281,2025-11-24,Finishing Line,B,MC002,OP025,Steel Strip,672,659,13,8,Material Shortage,96.3,1.93
PRD06282,2025-08-24,Cut-to-Length Line,B,MC007,OP020,CR Sheet,2194,2135,59,49,Mechanical Failure,96.9,2.69
PRD06283,2025-08-02,Slitting Line,A,MC004,OP002,HR Sheet,2085,2044,41,62,Tool Change,92.9,1.97
PRD06284,2025-03-26,Rolling Line,B,MC020,OP015,Steel Plate,768,725,43,59,Scheduled Maintenance,91.5,5.6
PRD06285,2025-10-09,Finishing Line,A,MC016,OP018,GP Coil,1561,1532,29,30,Power Failure,98.3,1.86
PRD06286,2025-08-20,Finishing Line,C,MC017,OP029,CR Coil,1750,1724,26,0,Mechanical Failure,92.7,1.49
PRD06287,2025-03-26,Slitting Line,B,MC003,OP030,CR Sheet,2316,2247,69,23,Mechanical Failure,94.8,2.98
PRD06288,2025-03-06,Pickling Line,B,MC003,OP022,HR Sheet,755,722,33,74,Mechanical Failure,96.1,4.37
PRD06289,2025-05-14,Finishing Line,C,MC014,OP022,CR Sheet,2320,2286,34,9,Quality Inspection,96.9,1.47
PRD06290,2025-05-31,Cut-to-Length Line,C,MC014,OP023,Steel Strip,1137,1098,39,71,Scheduled Maintenance,95.0,3.43
PRD06291,2025-04-25,Finishing Line,B,MC007,OP029,CR Sheet,2326,2266,60,37,Mechanical Failure,94.9,2.58
PRD06292,2025-03-05,Pickling Line,B,MC001,OP012,Steel Strip,1167,1132,35,77,Scheduled Maintenance,92.1,3.0
PRD06293,2025-12-09,Finishing Line,B,MC015,OP007,GP Coil,1606,1575,31,0,Scheduled Maintenance,97.0,1.93
PRD06294,2025-12-29,Slitting Line,A,MC014,OP029,HR Sheet,1286,1270,16,14,Material Shortage,93.7,1.24
PRD06295,2025-12-18,Rolling Line,A,MC004,OP012,Steel Plate,2298,2160,138,0,Tool Change,98.3,6.01
PRD06296,2025-06-07,Cut-to-Length Line,A,MC004,OP003,CR Sheet,932,912,20,34,Tool Change,95.7,2.15
PRD06297,2025-03-18,Pickling Line,C,MC011,OP010,HR Coil,1094,1077,17,60,Mechanical Failure,92.5,1.55
PRD06298,2025-05-26,Finishing Line,A,MC001,OP023,GI Sheet,2107,2052,55,8,Tool Change,95.2,2.61
PRD06299,2025-12-09,Rolling Line,A,MC011,OP025,Steel Strip,1793,1706,87,63,Quality Inspection,99.0,4.85
PRD06300,2025-08-13,Finishing Line,A,MC012,OP009,HR Sheet,1878,1819,59,35,Material Shortage,98.6,3.14
PRD06301,2025-11-09,Slitting Line,B,MC015,OP027,CR Sheet,2171,2100,71,40,Mechanical Failure,95.7,3.27
PRD06302,2025-04-13,Cut-to-Length Line,B,MC015,OP015,CR Coil,627,614,13,61,Tool Change,96.8,2.07
PRD06303,2025-12-13,Rolling Line,C,MC004,OP030,GP Coil,1380,1373,7,128,Scheduled Maintenance,95.7,0.51
PRD06304,2025-10-28,Cut-to-Length Line,A,MC006,OP007,HR Coil,2007,1949,58,31,Scheduled Maintenance,97.9,2.89
PRD06305,2025-03-29,Cut-to-Length Line,C,MC002,OP004,GI Sheet,565,551,14,70,Power Failure,92.8,2.48
PRD06306,2025-10-30,Slitting Line,B,MC009,OP014,CR Sheet,2227,2177,50,35,Material Shortage,89.8,2.25
PRD06307,2025-06-17,Rolling Line,B,MC008,OP024,GI Sheet,2000,1967,33,99,Quality Inspection,94.0,1.65
PRD06308,2025-06-19,Pickling Line,C,MC019,OP018,Steel Strip,779,748,31,56,Mechanical Failure,96.5,3.98
PRD06309,2025-05-15,Finishing Line,C,MC008,OP024,GI Sheet,1794,1745,49,32,Power Failure,92.6,2.73
PRD06310,2025-02-19,Slitting Line,B,MC020,OP012,CR Sheet,1979,1923,56,22,Material Shortage,95.8,2.83
PRD06311,2025-12-06,Slitting Line,C,MC010,OP028,Steel Strip,1240,1207,33,26,Quality Inspection,95.2,2.66
PRD06312,2025-12-13,Slitting Line,B,MC017,OP011,CR Sheet,1526,1471,55,38,Mechanical Failure,94.7,3.6
PRD06313,2025-05-14,Finishing Line,A,MC019,OP003,CR Sheet,2397,2325,72,27,Tool Change,92.6,3.0
PRD06314,2025-12-13,Slitting Line,A,MC001,OP005,CR Sheet,741,717,24,70,Mechanical Failure,99.0,3.24
PRD06315,2025-05-17,Rolling Line,B,MC015,OP003,CR Coil,766,754,12,51,Mechanical Failure,91.8,1.57
PRD06316,2025-09-02,Cut-to-Length Line,B,MC011,OP029,GI Sheet,1082,1050,32,73,Mechanical Failure,92.5,2.96
PRD06317,2025-04-19,Cut-to-Length Line,B,MC007,OP022,Steel Strip,2330,2213,117,26,Scheduled Maintenance,95.3,5.02
PRD06318,2025-11-09,Rolling Line,C,MC016,OP006,CR Coil,1016,999,17,116,Material Shortage,90.4,1.67
PRD06319,2025-10-14,Finishing Line,B,MC003,OP024,CR Coil,1416,1388,28,29,Mechanical Failure,95.1,1.98
PRD06320,2025-01-21,Cut-to-Length Line,A,MC012,OP001,Steel Plate,1161,1130,31,28,Power Failure,98.0,2.67
PRD06321,2025-03-31,Pickling Line,A,MC016,OP005,GI Sheet,851,823,28,44,Mechanical Failure,92.7,3.29
PRD06322,2025-10-23,Slitting Line,C,MC020,OP021,GP Coil,1049,1028,21,21,Tool Change,92.6,2.0
PRD06323,2025-04-22,Finishing Line,C,MC019,OP014,Steel Strip,1402,1357,45,35,Tool Change,91.8,3.21
PRD06324,2025-10-28,Slitting Line,B,MC002,,HR Coil,2285,2230,55,48,Tool Change,93.7,2.41
PRD06325,2025-03-18,Slitting Line,C,MC008,OP010,CR Coil,1357,1350,7,52,Material Shortage,92.3,0.52
PRD06326,2025-06-26,Rolling Line,C,MC019,OP020,HR Sheet,1358,1338,20,15,Quality Inspection,93.2,1.47
PRD06327,2025-12-09,Cut-to-Length Line,C,MC011,OP022,CR Coil,1448,1434,14,70,Material Shortage,91.4,0.97
PRD06328,2025-05-28,Pickling Line,B,MC011,OP028,Steel Plate,1448,1399,49,26,Scheduled Maintenance,92.7,3.38
PRD06329,2025-04-11,Cut-to-Length Line,B,MC002,OP011,CR Coil,1950,1926,24,108,Scheduled Maintenance,97.0,1.23
PRD06330,2025-09-03,Rolling Line,A,MC005,OP027,Steel Strip,2086,2004,82,77,Mechanical Failure,98.6,3.93
PRD06331,2025-04-27,Cut-to-Length Line,C,MC005,OP010,CR Coil,1143,1133,10,73,Mechanical Failure,93.9,0.87
PRD06332,2025-04-02,Cut-to-Length Line,C,MC010,OP023,GP Coil,901,884,17,51,Tool Change,92.3,1.89
PRD06333,2025-01-28,Slitting Line,C,MC002,OP003,CR Coil,1909,1889,20,61,Quality Inspection,92.0,1.05
PRD06334,2025-01-25,Finishing Line,B,MC015,OP028,HR Coil,685,670,15,19,Scheduled Maintenance,95.9,2.19
PRD06335,2025-02-27,Slitting Line,B,MC018,OP016,CR Sheet,916,899,17,55,Tool Change,94.0,1.86
PRD06336,2025-10-24,Cut-to-Length Line,B,MC012,OP022,HR Coil,1844,1813,31,74,Mechanical Failure,91.4,1.68
PRD06337,2025-05-14,Rolling Line,A,MC010,OP014,GP Coil,2129,2111,18,35,Tool Change,97.6,0.85
PRD06338,2025-11-27,Pickling Line,B,MC007,OP013,Steel Plate,1118,1091,27,59,Power Failure,92.5,2.42
PRD06339,2025-09-06,Finishing Line,A,MC015,OP013,GP Coil,1391,1373,18,27,Power Failure,93.8,1.29
PRD06340,2025-02-07,Finishing Line,C,MC015,OP003,HR Coil,1586,1560,26,15,Tool Change,91.9,1.64
PRD06341,2025-03-16,Slitting Line,B,MC012,OP028,GP Coil,2394,2375,19,88,Mechanical Failure,94.7,0.79
PRD06342,2025-05-22,Pickling Line,C,MC020,OP022,HR Sheet,972,944,28,47,Mechanical Failure,95.1,2.88
PRD06343,2025-11-18,Rolling Line,C,MC015,OP017,GP Coil,2381,2330,51,109,Material Shortage,97.1,2.14
PRD06344,2025-06-17,Finishing Line,A,MC003,OP009,CR Sheet,1554,1501,53,9,Power Failure,95.2,3.41
PRD06345,2025-09-16,Pickling Line,A,MC016,OP022,GI Sheet,707,690,17,45,Quality Inspection,93.6,2.4
PRD06346,2025-12-21,Slitting Line,C,MC019,OP006,GI Sheet,2231,2169,62,70,Material Shortage,95.7,2.78
PRD06347,2025-08-13,Rolling Line,C,MC007,OP030,Steel Strip,512,496,16,69,Quality Inspection,93.6,3.12
PRD06348,2025-06-01,Finishing Line,A,MC017,OP029,GP Coil,654,650,4,12,Mechanical Failure,96.9,0.61
