Production_ID,Date,Production_Line,Shift,Machine_ID,Operator_ID,Product,Planned_Qty,Produced_Qty,Scrap_Qty,Downtime_Minutes,Downtime_Reason,Efficiency_Percent,Scrap_Rate_Percent,Good_Qty,Production_Loss,Downtime_Hours,Month,Quarter,Week,Day_Name,Efficiency_Category
PRD00939,2025-08-14,Cut-To-Length Line,B,MC019,OP015,GI Sheet,1951,1872,79,40,Tool Change,94.4,4.05,1793,79,0.67,August,3,33,Thursday,Medium
PRD00940,2025-11-11,Pickling Line,C,MC012,OP018,HR Sheet,1451,1408,43,46,Tool Change,94.2,2.96,1365,43,0.77,November,4,46,Tuesday,Medium
PRD00941,2025-12-31,Rolling Line,B,MC017,OP017,HR Sheet,1659,1615,44,41,Mechanical Failure,93.4,2.65,1571,44,0.68,December,4,1,Wednesday,Medium
PRD00942,2025-08-17,Rolling Line,C,MC002,OP020,CR Coil,1197,1176,21,149,Mechanical Failure,94.2,1.75,1155,21,2.48,August,3,33,Sunday,Medium
PRD00943,2025-10-16,Slitting Line,C,MC014,OP013,Steel Plate,700,672,28,50,Mechanical Failure,91.6,4.0,644,28,0.83,October,4,42,Thursday,Medium
PRD00944,2025-05-30,Rolling Line,B,MC013,OP024,CR Coil,1455,1424,31,87,Power Failure,99.0,2.13,1393,31,1.45,May,2,22,Friday,High
PRD00945,2025-10-04,Finishing Line,A,MC006,OP016,Steel Strip,1262,1194,68,13,Mechanical Failure,94.5,5.39,1126,68,0.22,October,4,40,Saturday,Medium
PRD00946,2025-07-17,Rolling Line,B,MC017,OP007,GI Sheet,1143,1120,23,30,Power Failure,93.9,2.01,1097,23,0.5,July,3,29,Thursday,Medium
PRD00947,2025-03-11,Pickling Line,B,MC009,OP006,HR Sheet,776,744,32,54,Material Shortage,95.9,4.12,712,32,0.9,March,1,11,Tuesday,High
PRD00948,2025-04-22,Pickling Line,C,MC008,OP030,Steel Strip,2043,1982,61,50,Mechanical Failure,90.1,2.99,1921,61,0.83,April,2,17,Tuesday,Medium
PRD00949,2025-01-04,Slitting Line,B,MC014,OP013,Steel Plate,1067,1024,43,90,Tool Change,95.3,4.03,981,43,1.5,January,1,1,Saturday,High
PRD00950,2025-12-16,Pickling Line,A,MC002,OP026,GP Coil,790,775,15,22,Mechanical Failure,99.0,1.9,760,15,0.37,December,4,51,Tuesday,High
PRD00951,2025-11-27,Rolling Line,A,MC010,OP012,CR Sheet,2184,2109,75,93,Tool Change,98.2,3.43,2034,75,1.55,November,4,48,Thursday,High
PRD00952,2025-11-14,Cut-To-Length Line,B,MC003,OP023,CR Coil,989,975,14,31,Quality Inspection,94.1,1.42,961,14,0.52,November,4,46,Friday,Medium
PRD00953,2025-12-16,Slitting Line,C,MC017,OP015,GI Sheet,1549,1509,40,67,Material Shortage,97.1,2.58,1469,40,1.12,December,4,51,Tuesday,High
PRD00954,2025-04-05,Pickling Line,C,MC007,OP004,GP Coil,1573,1541,32,73,Quality Inspection,93.8,2.03,1509,32,1.22,April,2,14,Saturday,Medium
PRD00955,2025-06-01,Cut-To-Length Line,B,MC012,OP024,Steel Strip,1907,1861,46,89,Tool Change,93.0,2.41,1815,46,1.48,June,2,22,Sunday,Medium
PRD00956,2025-11-07,Finishing Line,A,MC007,OP012,GI Sheet,1273,1247,26,14,Scheduled Maintenance,99.0,2.04,1221,26,0.23,November,4,45,Friday,High
PRD00957,2025-05-17,Finishing Line,A,MC003,OP020,Steel Plate,2168,2038,130,19,Mechanical Failure,99.0,6.0,1908,130,0.32,May,2,20,Saturday,High
PRD00958,2025-09-04,Cut-To-Length Line,A,MC006,OP010,Steel Strip,1933,1886,47,72,Mechanical Failure,98.9,2.43,1839,47,1.2,September,3,36,Thursday,High
PRD00959,2025-08-31,Slitting Line,C,MC003,OP008,CR Sheet,1422,1391,31,50,Power Failure,94.0,2.18,1360,31,0.83,August,3,35,Sunday,Medium
PRD00960,2025-01-31,Pickling Line,A,MC004,OP014,CR Coil,2347,2290,57,60,Mechanical Failure,92.8,2.43,2233,57,1.0,January,1,5,Friday,Medium
PRD00961,2025-02-09,Cut-To-Length Line,B,MC016,OP027,GI Sheet,2226,2157,69,52,Power Failure,96.4,3.1,2088,69,0.87,February,1,6,Sunday,High
PRD00962,2025-08-17,Finishing Line,B,MC015,OP014,CR Sheet,1130,1096,34,10,Material Shortage,93.8,3.01,1062,34,0.17,August,3,33,Sunday,Medium
PRD00963,2025-02-05,Rolling Line,C,MC001,OP021,Steel Strip,943,924,19,68,Tool Change,93.7,2.01,905,19,1.13,February,1,6,Wednesday,Medium
PRD00964,2025-08-11,Slitting Line,C,MC002,OP029,Steel Plate,1432,1381,51,78,Tool Change,90.3,3.56,1330,51,1.3,August,3,33,Monday,Medium
PRD00965,2025-01-06,Cut-To-Length Line,C,MC001,OP030,GI Sheet,1544,1497,47,90,Mechanical Failure,90.0,3.04,1450,47,1.5,January,1,2,Monday,Low
PRD00966,2025-11-18,Pickling Line,C,MC018,OP025,HR Coil,1064,1050,14,66,Tool Change,93.7,1.32,1036,14,1.1,November,4,47,Tuesday,Medium
PRD00967,2025-08-08,Slitting Line,C,MC004,OP007,Steel Strip,680,652,28,67,Scheduled Maintenance,94.6,4.12,624,28,1.12,August,3,32,Friday,Medium
PRD00968,2025-03-16,Slitting Line,C,MC006,OP010,Steel Strip,707,680,27,34,Mechanical Failure,93.5,3.82,653,27,0.57,March,1,11,Sunday,Medium
PRD00969,2025-01-04,Cut-To-Length Line,C,MC011,OP029,Steel Strip,1044,1010,34,97,Material Shortage,98.6,3.26,976,34,1.62,January,1,1,Saturday,High
PRD00970,2025-12-01,Finishing Line,C,MC012,OP010,CR Coil,603,588,15,5,Material Shortage,91.2,2.49,573,15,0.08,December,4,49,Monday,Medium
PRD00971,2025-05-14,Pickling Line,B,MC008,OP022,CR Sheet,2421,2392,29,50,Quality Inspection,94.1,1.2,2363,29,0.83,May,2,20,Wednesday,Medium
PRD00972,2025-04-28,Rolling Line,B,MC014,OP018,HR Sheet,1231,1202,29,88,Material Shortage,94.5,2.36,1173,29,1.47,April,2,18,Monday,Medium
PRD00973,2025-04-04,Rolling Line,B,MC010,Unknown,HR Sheet,2209,2148,61,23,Tool Change,90.5,2.76,2087,61,0.38,April,2,14,Friday,Medium
PRD00974,2025-03-03,Rolling Line,B,MC004,OP028,CR Sheet,1578,1561,17,65,Quality Inspection,96.0,1.08,1544,17,1.08,March,1,10,Monday,High
PRD00975,2025-07-13,Pickling Line,C,MC015,OP017,Steel Strip,2472,2423,49,56,Power Failure,93.4,1.98,2374,49,0.93,July,3,28,Sunday,Medium
PRD00976,2025-12-01,Pickling Line,C,MC016,OP018,Steel Strip,2359,2260,99,0,Power Failure,97.6,4.2,2161,99,0.0,December,4,49,Monday,High
PRD00977,2025-07-22,Rolling Line,B,MC014,OP014,HR Coil,2085,2073,12,36,Material Shortage,97.1,0.58,2061,12,0.6,July,3,30,Tuesday,High
PRD00978,2025-01-26,Cut-To-Length Line,B,MC015,OP005,GI Sheet,542,531,11,58,Scheduled Maintenance,93.0,2.03,520,11,0.97,January,1,4,Sunday,Medium
PRD00979,2025-06-22,Cut-To-Length Line,C,MC017,OP029,GP Coil,1671,1636,35,53,Material Shortage,94.2,2.09,1601,35,0.88,June,2,25,Sunday,Medium
PRD00980,2025-10-27,Slitting Line,A,MC012,OP007,Steel Plate,649,610,39,23,Scheduled Maintenance,95.2,6.01,571,39,0.38,October,4,44,Monday,High
PRD00981,2025-05-13,Slitting Line,A,MC013,OP017,GP Coil,748,734,14,61,Quality Inspection,95.0,1.87,720,14,1.02,May,2,20,Tuesday,Medium
PRD00982,2025-11-22,Finishing Line,C,MC014,OP002,GP Coil,1704,1683,21,40,Quality Inspection,91.4,1.23,1662,21,0.67,November,4,47,Saturday,Medium
PRD00983,2025-04-28,Slitting Line,A,MC011,OP004,HR Coil,2246,2224,22,40,Quality Inspection,98.2,0.98,2202,22,0.67,April,2,18,Monday,High
PRD00984,2025-11-20,Cut-To-Length Line,B,MC011,OP009,Steel Strip,1489,1447,42,49,Power Failure,91.1,2.82,1405,42,0.82,November,4,47,Thursday,Medium
PRD00985,2025-10-02,Pickling Line,A,MC006,OP008,HR Sheet,866,852,14,11,Tool Change,96.9,1.62,838,14,0.18,October,4,40,Thursday,High
PRD00986,2025-07-31,Cut-To-Length Line,A,MC001,OP026,Steel Plate,918,868,50,38,Quality Inspection,95.6,5.45,818,50,0.63,July,3,31,Thursday,High
PRD00987,2025-08-13,Cut-To-Length Line,B,MC020,OP025,Steel Strip,1824,1769,55,9,Power Failure,92.6,3.02,1714,55,0.15,August,3,33,Wednesday,Medium
PRD00988,2025-01-20,Cut-To-Length Line,B,MC008,OP004,GI Sheet,760,724,36,16,Quality Inspection,96.4,4.74,688,36,0.27,January,1,4,Monday,High
PRD00989,2025-04-23,Finishing Line,B,MC008,OP011,HR Sheet,1527,1475,52,24,Tool Change,94.2,3.41,1423,52,0.4,April,2,17,Wednesday,Medium
PRD00990,2025-05-20,Finishing Line,A,MC018,OP007,GI Sheet,642,627,15,24,Material Shortage,97.3,2.34,612,15,0.4,May,2,21,Tuesday,High
PRD00991,2025-02-16,Pickling Line,C,MC013,OP011,GI Sheet,2288,2246,42,51,Tool Change,92.8,1.84,2204,42,0.85,February,1,7,Sunday,Medium
PRD00992,2025-01-01,Slitting Line,A,MC014,OP003,GI Sheet,1867,1768,99,59,Scheduled Maintenance,99.0,5.3,1669,99,0.98,January,1,1,Wednesday,High
PRD00993,2025-03-31,Slitting Line,A,MC015,OP012,Steel Strip,2132,2084,48,64,Tool Change,96.1,2.25,2036,48,1.07,March,1,14,Monday,High
PRD00994,2025-05-22,Cut-To-Length Line,A,MC004,OP008,HR Coil,2493,2449,44,32,Tool Change,99.0,1.76,2405,44,0.53,May,2,21,Thursday,High
PRD00995,2025-11-16,Cut-To-Length Line,B,MC019,OP028,CR Sheet,1366,1333,33,43,Material Shortage,95.5,2.42,1300,33,0.72,November,4,46,Sunday,High
PRD00996,2025-02-07,Rolling Line,B,MC013,OP007,Steel Plate,2264,2247,17,123,Mechanical Failure,99.0,0.75,2230,17,2.05,February,1,6,Friday,High
PRD00997,2025-10-20,Rolling Line,B,MC009,OP024,GI Sheet,1767,1738,29,99,Quality Inspection,96.3,1.64,1709,29,1.65,October,4,43,Monday,High
PRD00998,2025-05-19,Cut-To-Length Line,C,MC016,OP025,CR Coil,595,585,10,83,Mechanical Failure,93.5,1.68,575,10,1.38,May,2,21,Monday,Medium
PRD00999,2025-12-22,Slitting Line,C,MC009,OP022,HR Sheet,1987,1932,55,44,Scheduled Maintenance,95.5,2.77,1877,55,0.73,December,4,52,Monday,High
PRD01000,2025-11-29,Pickling Line,B,MC002,OP013,CR Sheet,576,571,5,54,Tool Change,92.0,0.87,566,5,0.9,November,4,48,Saturday,Medium
PRD01001,2025-09-16,Cut-To-Length Line,A,MC010,OP004,HR Sheet,1604,1548,56,54,Power Failure,97.4,3.49,1492,56,0.9,September,3,38,Tuesday,High
PRD01002,2025-06-10,Pickling Line,B,MC007,OP028,GI Sheet,568,554,14,64,Power Failure,92.8,2.46,540,14,1.07,June,2,24,Tuesday,Medium
PRD01003,2025-06-27,Rolling Line,A,MC009,OP019,CR Sheet,672,668,4,66,Quality Inspection,96.4,0.6,664,4,1.1,June,2,26,Friday,High
PRD01004,2025-01-10,Rolling Line,C,MC008,OP003,HR Coil,1595,1554,41,109,Mechanical Failure,93.8,2.57,1513,41,1.82,January,1,2,Friday,Medium
PRD01005,2025-09-18,Rolling Line,B,MC020,OP030,CR Coil,802,788,14,60,Scheduled Maintenance,94.5,1.75,774,14,1.0,September,3,38,Thursday,Medium
PRD01006,2025-05-18,Slitting Line,C,MC019,OP027,GP Coil,2125,2114,11,43,Tool Change,92.9,0.52,2103,11,0.72,May,2,20,Sunday,Medium
PRD01007,2025-06-21,Pickling Line,C,MC001,OP029,CR Sheet,767,762,5,16,Material Shortage,88.4,0.65,757,5,0.27,June,2,25,Saturday,Low
PRD01008,2025-01-13,Pickling Line,B,MC001,OP027,HR Coil,1945,1907,38,10,Mechanical Failure,96.3,1.95,1869,38,0.17,January,1,3,Monday,High
PRD01009,2025-06-17,Rolling Line,B,MC020,OP011,HR Sheet,2074,2038,36,106,Power Failure,93.0,1.74,2002,36,1.77,June,2,25,Tuesday,Medium
PRD01010,2025-05-10,Rolling Line,B,MC008,OP006,Steel Strip,1440,1414,26,62,Mechanical Failure,93.7,1.81,1388,26,1.03,May,2,19,Saturday,Medium
PRD01011,2025-03-25,Rolling Line,A,MC004,OP016,GI Sheet,1646,1622,24,100,Mechanical Failure,98.0,1.46,1598,24,1.67,March,1,13,Tuesday,High
PRD01012,2025-11-17,Finishing Line,C,MC004,OP024,Steel Plate,2027,2003,24,9,Material Shortage,91.9,1.18,1979,24,0.15,November,4,47,Monday,Medium
PRD01013,2025-11-15,Pickling Line,B,MC015,OP029,Steel Plate,996,945,51,46,Tool Change,95.7,5.12,894,51,0.77,November,4,46,Saturday,High
PRD01014,2025-04-11,Finishing Line,A,MC002,OP008,CR Coil,549,544,5,25,Quality Inspection,94.1,0.91,539,5,0.42,April,2,15,Friday,Medium
PRD01015,2025-11-25,Finishing Line,C,MC017,OP011,HR Coil,1381,1354,27,21,Material Shortage,90.6,1.96,1327,27,0.35,November,4,48,Tuesday,Medium
PRD01016,2025-09-30,Pickling Line,A,MC008,OP024,CR Coil,1046,1025,21,45,Quality Inspection,96.9,2.01,1004,21,0.75,September,3,40,Tuesday,High
PRD01017,2025-09-22,Cut-To-Length Line,A,MC016,OP009,Steel Strip,2352,2282,70,63,Power Failure,99.0,2.98,2212,70,1.05,September,3,39,Monday,High
PRD01018,2025-02-07,Rolling Line,B,MC006,OP001,CR Coil,1912,1866,46,110,Tool Change,91.8,2.41,1820,46,1.83,February,1,6,Friday,Medium
PRD01019,2025-04-04,Cut-To-Length Line,B,MC001,OP007,Steel Strip,1344,1320,24,57,Scheduled Maintenance,94.0,1.79,1296,24,0.95,April,2,14,Friday,Medium
PRD01020,2025-04-05,Slitting Line,B,MC005,OP010,Steel Plate,2208,2159,49,49,Tool Change,94.3,2.22,2110,49,0.82,April,2,14,Saturday,Medium
PRD01021,2025-11-01,Finishing Line,B,MC019,OP009,CR Sheet,1305,1282,23,26,Mechanical Failure,92.7,1.76,1259,23,0.43,November,4,44,Saturday,Medium
PRD01022,2025-03-10,Rolling Line,A,MC018,OP013,HR Coil,1937,1879,58,74,Material Shortage,93.1,2.99,1821,58,1.23,March,1,11,Monday,Medium
PRD01023,2025-11-14,Cut-To-Length Line,B,MC003,OP027,CR Sheet,1280,1247,33,22,Mechanical Failure,97.0,2.58,1214,33,0.37,November,4,46,Friday,High
PRD01024,2025-08-24,Rolling Line,B,MC002,OP018,Steel Plate,898,876,22,69,Material Shortage,94.6,2.45,854,22,1.15,August,3,34,Sunday,Medium
PRD01025,2025-11-30,Finishing Line,C,MC002,OP016,HR Coil,838,818,20,0,Tool Change,94.2,2.39,798,20,0.0,November,4,48,Sunday,Medium
PRD01026,2025-05-17,Slitting Line,A,MC001,OP004,Steel Plate,1625,1530,95,25,Power Failure,98.4,5.85,1435,95,0.42,May,2,20,Saturday,High
PRD01027,2025-03-17,Cut-To-Length Line,A,MC003,OP030,HR Coil,1522,1475,47,49,Mechanical Failure,95.6,3.09,1428,47,0.82,March,1,12,Monday,High
PRD01028,2025-02-04,Pickling Line,C,MC019,OP006,HR Sheet,793,764,29,80,Material Shortage,89.6,3.66,735,29,1.33,February,1,6,Tuesday,Low
PRD01029,2025-01-01,Slitting Line,C,MC004,OP020,GP Coil,733,718,15,49,Tool Change,91.2,2.05,703,15,0.82,January,1,1,Wednesday,Medium
PRD01030,2025-10-23,Cut-To-Length Line,C,MC003,OP009,HR Sheet,1107,1094,13,42,Quality Inspection,94.3,1.17,1081,13,0.7,October,4,43,Thursday,Medium
PRD01031,2025-11-16,Finishing Line,A,MC008,OP026,Steel Plate,2390,2275,115,16,Mechanical Failure,96.3,4.81,2160,115,0.27,November,4,46,Sunday,High
PRD01032,2025-03-01,Rolling Line,B,MC012,OP012,Steel Strip,1735,1670,65,80,Tool Change,92.9,3.75,1605,65,1.33,March,1,9,Saturday,Medium
PRD01033,2025-11-16,Finishing Line,B,MC004,OP028,GP Coil,839,824,15,11,Mechanical Failure,93.7,1.79,809,15,0.18,November,4,46,Sunday,Medium
PRD01034,2025-12-15,Cut-To-Length Line,C,MC014,OP012,CR Sheet,868,852,16,119,Quality Inspection,99.0,1.84,836,16,1.98,December,4,51,Monday,High
PRD01035,2025-11-24,Finishing Line,A,MC010,OP001,CR Sheet,1600,1573,27,22,Power Failure,97.7,1.69,1546,27,0.37,November,4,48,Monday,High
PRD01036,2025-09-24,Slitting Line,A,MC017,OP009,CR Coil,1613,1591,22,50,Material Shortage,97.8,1.36,1569,22,0.83,September,3,39,Wednesday,High
PRD01037,2025-12-27,Pickling Line,B,MC018,OP010,Steel Plate,1315,1253,62,60,Material Shortage,97.1,4.71,1191,62,1.0,December,4,52,Saturday,High
PRD01038,2025-08-17,Finishing Line,A,MC007,OP017,CR Sheet,1092,1074,18,2,Quality Inspection,94.6,1.65,1056,18,0.03,August,3,33,Sunday,Medium
PRD01039,2025-09-27,Slitting Line,C,MC013,OP001,Steel Strip,593,590,3,53,Scheduled Maintenance,90.9,0.51,587,3,0.88,September,3,39,Saturday,Medium
PRD01040,2025-11-12,Pickling Line,C,MC013,OP021,CR Coil,759,748,11,61,Power Failure,91.8,1.45,737,11,1.02,November,4,46,Wednesday,Medium
PRD01041,2025-10-13,Rolling Line,C,MC002,OP001,Steel Plate,2171,2115,56,77,Tool Change,95.3,2.58,2059,56,1.28,October,4,42,Monday,High
PRD01042,2025-10-18,Rolling Line,B,MC008,OP010,CR Coil,2108,2069,39,126,Material Shortage,95.7,1.85,2030,39,2.1,October,4,42,Saturday,High
PRD01043,2025-08-01,Cut-To-Length Line,C,MC020,OP009,GI Sheet,585,564,21,56,Mechanical Failure,97.3,3.59,543,21,0.93,August,3,31,Friday,High
PRD01044,2025-06-14,Cut-To-Length Line,A,MC011,OP022,CR Sheet,1375,1344,31,58,Mechanical Failure,97.5,2.25,1313,31,0.97,June,2,24,Saturday,High
PRD01045,2025-01-05,Pickling Line,A,MC002,OP030,HR Coil,1919,1897,22,57,Mechanical Failure,99.0,1.15,1875,22,0.95,January,1,1,Sunday,High
PRD01046,2025-12-05,Rolling Line,B,MC012,OP009,CR Coil,518,513,5,76,Mechanical Failure,92.3,0.97,508,5,1.27,December,4,49,Friday,Medium
PRD01047,2025-03-19,Pickling Line,A,MC005,OP005,HR Coil,1364,1328,36,56,Quality Inspection,92.0,2.64,1292,36,0.93,March,1,12,Wednesday,Medium
PRD01048,2025-03-03,Slitting Line,A,MC016,OP022,CR Coil,1203,1175,28,42,Quality Inspection,96.2,2.33,1147,28,0.7,March,1,10,Monday,High
PRD01049,2025-05-12,Pickling Line,B,MC001,OP002,Steel Plate,2167,2084,83,39,Mechanical Failure,96.0,3.83,2001,83,0.65,May,2,20,Monday,High
PRD01050,2025-03-30,Finishing Line,C,MC012,OP014,HR Coil,1909,1899,10,5,Tool Change,86.2,0.52,1889,10,0.08,March,1,13,Sunday,Low
PRD01051,2025-08-25,Cut-To-Length Line,C,MC005,OP012,Steel Strip,2227,2212,15,56,Mechanical Failure,91.5,0.67,2197,15,0.93,August,3,35,Monday,Medium
PRD01052,2025-02-11,Rolling Line,B,MC001,OP029,HR Coil,1135,1114,21,86,Mechanical Failure,95.3,1.85,1093,21,1.43,February,1,7,Tuesday,High
PRD01053,2025-03-30,Finishing Line,A,MC003,OP016,GP Coil,1394,1387,7,1,Scheduled Maintenance,98.0,0.5,1380,7,0.02,March,1,13,Sunday,High
PRD01054,2025-10-23,Pickling Line,A,MC004,OP016,Steel Strip,1906,1843,63,58,Material Shortage,95.9,3.31,1780,63,0.97,October,4,43,Thursday,High
PRD01055,2025-11-24,Cut-To-Length Line,B,MC009,OP009,Steel Strip,1210,1159,51,75,Power Failure,97.4,4.21,1108,51,1.25,November,4,48,Monday,High
PRD01056,2025-10-22,Rolling Line,A,MC017,OP019,Steel Strip,758,736,22,127,Scheduled Maintenance,94.8,2.9,714,22,2.12,October,4,43,Wednesday,Medium
PRD01057,2025-04-14,Cut-To-Length Line,A,MC012,OP021,HR Coil,2235,2186,49,78,Scheduled Maintenance,97.7,2.19,2137,49,1.3,April,2,16,Monday,High
PRD01058,2025-01-14,Slitting Line,B,MC019,OP024,HR Coil,2428,2368,60,49,Tool Change,92.4,2.47,2308,60,0.82,January,1,3,Tuesday,Medium
PRD01059,2025-10-15,Pickling Line,B,MC003,OP021,HR Coil,1639,1612,27,31,Power Failure,94.1,1.65,1585,27,0.52,October,4,42,Wednesday,Medium
PRD01060,2025-06-28,Rolling Line,A,MC020,OP026,Steel Strip,1544,1476,68,95,Scheduled Maintenance,95.2,4.4,1408,68,1.58,June,2,26,Saturday,High
PRD01061,2025-05-05,Rolling Line,C,MC010,OP020,CR Coil,2248,2220,28,61,Quality Inspection,92.7,1.25,2192,28,1.02,May,2,19,Monday,Medium
PRD01062,2025-12-19,Rolling Line,C,MC020,OP020,Steel Strip,1195,1162,33,52,Tool Change,92.1,2.76,1129,33,0.87,December,4,51,Friday,Medium
PRD01063,2025-01-23,Slitting Line,B,MC008,OP028,Steel Strip,1619,1577,42,43,Tool Change,94.5,2.59,1535,42,0.72,January,1,4,Thursday,Medium
PRD01064,2025-03-04,Rolling Line,A,MC003,OP021,GI Sheet,1391,1361,30,67,Material Shortage,96.3,2.16,1331,30,1.12,March,1,10,Tuesday,High
PRD01065,2025-05-23,Cut-To-Length Line,C,MC011,OP019,HR Coil,1972,1927,45,97,Quality Inspection,98.1,2.28,1882,45,1.62,May,2,21,Friday,High
PRD01066,2025-06-02,Rolling Line,B,MC015,OP010,GI Sheet,585,573,12,51,Mechanical Failure,93.5,2.05,561,12,0.85,June,2,23,Monday,Medium
PRD01067,2025-05-25,Cut-To-Length Line,A,MC020,OP011,Steel Strip,1630,1565,65,82,Material Shortage,98.5,3.99,1500,65,1.37,May,2,21,Sunday,High
PRD01068,2025-08-13,Rolling Line,B,MC012,OP020,HR Coil,1717,1673,44,65,Power Failure,92.3,2.56,1629,44,1.08,August,3,33,Wednesday,Medium
PRD01069,2025-11-05,Finishing Line,B,MC003,OP005,Steel Plate,945,925,20,32,Power Failure,93.4,2.12,905,20,0.53,November,4,45,Wednesday,Medium
PRD01070,2025-04-14,Finishing Line,B,MC007,OP020,GI Sheet,1084,1049,35,19,Material Shortage,92.0,3.23,1014,35,0.32,April,2,16,Monday,Medium
PRD01071,2025-04-14,Slitting Line,B,MC001,OP016,GP Coil,2010,2000,10,99,Scheduled Maintenance,97.5,0.5,1990,10,1.65,April,2,16,Monday,High
PRD01072,2025-02-08,Cut-To-Length Line,B,MC010,OP019,HR Coil,2478,2446,32,119,Material Shortage,96.4,1.29,2414,32,1.98,February,1,6,Saturday,High
PRD01073,2025-07-17,Rolling Line,C,MC017,OP012,Steel Plate,1218,1181,37,68,Tool Change,94.2,3.04,1144,37,1.13,July,3,29,Thursday,Medium
PRD01074,2025-05-14,Finishing Line,B,MC006,OP017,CR Sheet,2499,2452,47,4,Material Shortage,93.6,1.88,2405,47,0.07,May,2,20,Wednesday,Medium
PRD01075,2025-03-08,Pickling Line,A,MC019,OP002,GI Sheet,1823,1729,94,99,Mechanical Failure,97.8,5.16,1635,94,1.65,March,1,10,Saturday,High
PRD01076,2025-06-28,Rolling Line,A,MC012,OP027,Steel Strip,1853,1803,50,90,Material Shortage,95.9,2.7,1753,50,1.5,June,2,26,Saturday,High
PRD01077,2025-02-11,Slitting Line,A,MC002,OP009,Steel Plate,2428,2341,87,24,Mechanical Failure,96.7,3.58,2254,87,0.4,February,1,7,Tuesday,High
PRD01078,2025-01-15,Rolling Line,B,MC012,OP028,CR Sheet,2499,2454,45,48,Tool Change,92.7,1.8,2409,45,0.8,January,1,3,Wednesday,Medium
PRD01079,2025-04-21,Slitting Line,A,MC019,OP026,GP Coil,639,616,23,45,Material Shortage,95.7,3.6,593,23,0.75,April,2,17,Monday,High
PRD01080,2025-06-06,Cut-To-Length Line,B,MC009,OP018,GP Coil,541,526,15,91,Tool Change,97.9,2.77,511,15,1.52,June,2,23,Friday,High
PRD01081,2025-10-16,Pickling Line,A,MC006,OP002,GP Coil,615,600,15,54,Material Shortage,98.0,2.44,585,15,0.9,October,4,42,Thursday,High
PRD01082,2025-08-19,Slitting Line,C,MC017,OP021,GP Coil,1992,1976,16,54,Scheduled Maintenance,92.3,0.8,1960,16,0.9,August,3,34,Tuesday,Medium
PRD01083,2025-06-06,Rolling Line,C,MC002,OP010,Steel Plate,1553,1502,51,69,Mechanical Failure,92.8,3.28,1451,51,1.15,June,2,23,Friday,Medium
PRD01084,2025-02-07,Slitting Line,A,MC007,OP009,Steel Strip,2400,2273,127,53,Quality Inspection,94.4,5.29,2146,127,0.88,February,1,6,Friday,Medium
PRD01085,2025-04-07,Rolling Line,B,MC006,OP003,GI Sheet,2190,2090,100,85,Material Shortage,91.3,4.57,1990,100,1.42,April,2,15,Monday,Medium
PRD01086,2025-10-16,Finishing Line,C,MC014,OP009,GP Coil,813,808,5,25,Quality Inspection,94.8,0.62,803,5,0.42,October,4,42,Thursday,Medium
PRD01087,2025-09-11,Rolling Line,A,MC017,OP004,Steel Plate,2112,2080,32,58,Quality Inspection,98.6,1.52,2048,32,0.97,September,3,37,Thursday,High
PRD01088,2025-07-15,Pickling Line,C,MC018,OP029,Steel Strip,1706,1643,63,53,Mechanical Failure,92.3,3.69,1580,63,0.88,July,3,29,Tuesday,Medium
PRD01089,2025-03-27,Slitting Line,B,MC006,OP013,Steel Plate,1999,1918,81,1,Mechanical Failure,96.0,4.05,1837,81,0.02,March,1,13,Thursday,High
PRD01090,2025-11-18,Slitting Line,B,MC012,OP028,GI Sheet,1382,1329,53,67,Tool Change,93.3,3.84,1276,53,1.12,November,4,47,Tuesday,Medium
PRD01091,2025-01-10,Cut-To-Length Line,A,MC006,OP019,Steel Plate,1888,1799,89,36,Tool Change,93.7,4.71,1710,89,0.6,January,1,2,Friday,Medium
PRD01092,2025-01-05,Pickling Line,C,MC014,OP021,CR Sheet,1323,1282,41,40,Material Shortage,94.5,3.1,1241,41,0.67,January,1,1,Sunday,Medium
PRD01093,2025-05-03,Slitting Line,B,MC013,OP012,Steel Strip,2186,2065,121,54,Quality Inspection,92.2,5.54,1944,121,0.9,May,2,18,Saturday,Medium
PRD01094,2025-11-26,Pickling Line,C,MC009,OP012,CR Coil,1806,1789,17,74,Tool Change,93.2,0.94,1772,17,1.23,November,4,48,Wednesday,Medium
PRD01095,2025-12-19,Pickling Line,C,MC018,OP023,Steel Strip,713,696,17,55,Material Shortage,90.3,2.38,679,17,0.92,December,4,51,Friday,Medium
PRD01096,2025-04-28,Slitting Line,B,MC010,OP015,CR Sheet,1771,1722,49,29,Tool Change,93.2,2.77,1673,49,0.48,April,2,18,Monday,Medium
PRD01097,2025-10-21,Pickling Line,A,MC010,OP028,HR Sheet,1509,1460,49,54,Quality Inspection,98.0,3.25,1411,49,0.9,October,4,43,Tuesday,High
PRD01098,2025-06-08,Cut-To-Length Line,A,MC014,OP023,GI Sheet,1192,1150,42,93,Scheduled Maintenance,98.0,3.52,1108,42,1.55,June,2,23,Sunday,High
PRD01099,2025-10-30,Rolling Line,A,MC009,OP012,Steel Strip,896,876,20,40,Mechanical Failure,93.3,2.23,856,20,0.67,October,4,44,Thursday,Medium
